ano,mes,provincia,cod_provincia,distrito,cod_distrito,latitude,longitude,chuva_1m,media_1m,anomalia_1m
1981,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,123.7324,350.0906,36.25339
1981,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,324.50702,280.6914,115.33669
1981,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,237.69012,238.94162,99.48697
1981,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,99.0892,95.26244,103.81675
1981,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,31.314556,33.682785,93.87782
1981,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,37.60094,28.343662,127.76324
1981,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,35.14554,32.71299,106.450165
1981,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,16.154928,23.139906,75.17768
1981,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.286385,14.267293,141.62024
1981,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,80.666664,19.596401,348.28943
1981,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,50.563377,92.93161,56.736916
1981,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,251.41785,225.98499,111.01061
1982,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,360.169,350.0906,102.838264
1982,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,349.4554,280.6914,124.069336
1982,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,237.51643,238.94162,99.415764
1982,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,127.97183,95.26244,132.62376
1982,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,28.183098,33.682785,85.7826
1982,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.840376,28.343662,98.490616
1982,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,43.492958,32.71299,128.58423
1982,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.460094,23.139906,83.369484
1982,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,23.253521,14.267293,146.63982
1982,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.549295,19.596401,132.33356
1982,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,104.04225,92.93161,111.34531
1982,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,233.86385,225.98499,103.41098
1983,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,184.9061,350.0906,53.481026
1983,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,301.6667,280.6914,107.341934
1983,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,146.0798,238.94162,61.932774
1983,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,82.23474,95.26244,87.00639
1983,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,23.361502,33.682785,73.318146
1983,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,37.03756,28.343662,126.07361
1983,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,50.76526,32.71299,147.86751
1983,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,24.976526,23.139906,106.52674
1983,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,8.938967,14.267293,72.34523
1983,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.215961,19.596401,94.387634
1983,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,74.15493,92.93161,80.826744
1983,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,247.40376,225.98499,109.272804
1984,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,315.277,350.0906,90.195854
1984,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,350.50235,280.6914,124.43578
1984,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,386.04694,238.94162,160.3035
1984,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,79.25822,95.26244,84.03767
1984,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,50.47418,33.682785,143.40791
1984,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,35.57277,28.343662,121.6806
1984,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,42.323944,32.71299,125.48447
1984,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.694836,23.139906,84.20368
1984,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,10.511737,14.267293,80.50813
1984,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,24.225353,19.596401,118.81963
1984,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,143.20187,92.93161,151.33202
1984,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,287.06104,225.98499,126.44156
1985,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,235.0986,350.0906,67.61615
1985,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,254.23004,280.6914,90.73778
1985,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,385.58685,238.94162,160.11488
1985,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,144.61502,95.26244,149.2234
1985,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,26.957748,33.682785,82.614914
1985,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,32.164318,28.343662,111.45842
1985,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,33.220657,32.71299,101.34614
1985,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.661972,23.139906,116.06994
1985,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,16.206573,14.267293,110.06515
1985,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,52.934273,19.596401,235.53963
1985,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,133.93896,92.93161,141.87347
1985,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,339.53522,225.98499,149.15915
1986,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,400.3662,350.0906,114.15852
1986,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,317.0282,280.6914,112.718895
1986,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,244.23944,238.94162,102.17175
1986,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,118.56807,95.26244,123.24462
1986,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,42.2676,33.682785,122.192856
1986,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,29.431927,28.343662,103.26379
1986,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,26.70892,32.71299,84.07957
1986,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,14.169014,23.139906,68.12039
1986,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,12.225352,14.267293,89.40205
1986,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,48.657276,19.596401,218.15092
1986,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,207.41785,92.93161,216.90428
1986,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,264.31927,225.98499,116.59601
1987,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,305.662,350.0906,87.48809
1987,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,254.1737,280.6914,90.71806
1987,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,183.0,238.94162,77.06762
1987,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,83.29578,95.26244,88.06466
1987,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,20.10798,33.682785,64.90738
1987,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,40.460094,28.343662,136.33803
1987,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,24.995304,32.71299,79.535736
1987,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.7277,23.139906,84.320465
1987,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,9.723005,14.267293,76.414505
1987,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.422535,19.596401,95.227486
1987,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,58.10798,92.93161,64.440865
1987,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,133.01408,225.98499,59.75024
1988,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,359.50235,350.0906,102.65052
1988,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,373.446,280.6914,132.4667
1988,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,205.02817,238.94162,86.09772
1988,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,122.43193,95.26244,127.09837
1988,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,32.19718,33.682785,96.15952
1988,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,32.09859,28.343662,111.2613
1988,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,26.05634,32.71299,82.34918
1988,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,25.281689,23.139906,107.61119
1988,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,9.403756,14.267293,74.75755
1988,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,60.018784,19.596401,264.34265
1988,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,100.59155,92.93161,107.821724
1988,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,285.5352,225.98499,125.78099
1989,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,335.6338,350.0906,95.928696
1989,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,321.1737,280.6914,114.169945
1989,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,341.71832,238.94162,142.13167
1989,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,62.539906,95.26244,67.36311
1989,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,35.089203,33.682785,103.63577
1989,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,30.220657,28.343662,105.62924
1989,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,28.647888,32.71299,89.220955
1989,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,20.413145,23.139906,90.30998
1989,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.215963,14.267293,120.49416
1989,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,14.7934265,19.596401,80.472855
1989,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,136.67606,92.93161,144.66837
1989,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,254.78403,225.98499,112.46793
1990,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,278.30988,350.0906,79.78523
1990,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,227.71362,280.6914,81.45629
1990,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,91.38497,238.94162,39.51149
1990,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,51.023476,95.26244,55.876835
1990,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,83.10799,33.682785,227.77054
1990,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.821596,28.343662,83.438934
1990,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,30.830986,32.71299,95.00967
1990,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.906103,23.139906,99.16914
1990,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,13.605634,14.267293,96.565895
1990,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,9.924883,19.596401,60.67913
1990,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,107.32864,92.93161,114.7011
1990,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,121.873245,225.98499,54.92705
1991,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,253.92018,350.0906,72.91664
1991,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,426.23474,280.6914,150.94424
1991,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,369.41315,238.94162,153.48474
1991,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,121.29577,95.26244,125.96518
1991,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,23.032864,33.682785,72.46858
1991,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,32.0,28.343662,110.96561
1991,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,38.830986,32.71299,116.22251
1991,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,20.577465,23.139906,90.89392
1991,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,14.779343,14.267293,102.657616
1991,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,9.746479,19.596401,59.953808
1991,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,131.11267,92.93161,138.98747
1991,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,216.39438,225.98499,95.84795
1992,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,301.84976,350.0906,86.4145
1992,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,149.60094,280.6914,54.114662
1992,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,189.93427,238.94162,79.91021
1992,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,45.126762,95.26244,49.995552
1992,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,43.558685,33.682785,125.53048
1992,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,34.40845,28.343662,118.18873
1992,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,25.164318,32.71299,79.983894
1992,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.380281,23.139906,97.300545
1992,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,11.507042,14.267293,85.67391
1992,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,6.9530516,19.596401,48.59675
1992,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,87.46478,92.93161,94.41771
1992,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,117.98122,225.98499,53.24208
1993,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,340.94836,350.0906,97.42538
1993,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,300.94833,280.6914,107.0905
1993,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,208.53522,238.94162,87.53538
1993,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,133.74648,95.26244,138.3833
1993,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.985916,33.682785,85.27286
1993,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,28.028168,28.343662,99.05381
1993,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.638498,32.71299,86.54444
1993,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,32.21127,23.139906,132.23665
1993,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,15.830986,14.267293,108.11579
1993,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.389671,19.596401,131.68459
1993,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,112.53522,92.93161,120.01765
1993,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,104.26292,225.98499,47.30304
1994,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,358.3427,350.0906,102.32395
1994,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,139.98122,280.6914,50.74749
1994,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,359.1596,238.94162,149.28145
1994,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,40.004696,95.26244,44.886894
1994,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,20.286385,33.682785,65.368576
1994,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,28.17371,28.343662,99.4903
1994,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,31.338028,32.71299,96.35414
1994,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.422535,23.139906,97.4507
1994,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,14.244131,14.267293,99.87979
1994,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,29.370892,19.596401,139.73952
1994,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,52.643192,92.93161,58.86066
1994,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,155.29108,225.98499,69.39459
1995,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,504.06104,350.0906,143.36089
1995,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,290.07983,280.6914,103.28622
1995,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,62.73709,238.94162,27.767748
1995,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,89.36151,95.26244,94.11451
1995,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.760563,33.682785,84.69029
1995,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.286385,28.343662,81.8338
1995,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,32.596245,32.71299,99.69044
1995,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,23.075119,23.139906,99.76977
1995,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,12.347418,14.267293,90.035576
1995,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,7.1877937,19.596401,49.551125
1995,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,88.33803,92.93161,95.3094
1995,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,288.9906,225.98499,127.27693
1996,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,302.62442,350.0906,86.63266
1996,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,240.22067,280.6914,85.83411
1996,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,494.37558,238.94162,204.7111
1996,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,56.934273,95.26244,61.772156
1996,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,33.38967,33.682785,99.24226
1996,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,40.58216,28.343662,136.70412
1996,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,31.44601,32.71299,96.640465
1996,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.03756,23.139906,96.08262
1996,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.516432,14.267293,122.05365
1996,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,8.577465,19.596401,55.201023
1996,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,29.910797,92.93161,35.64814
1996,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,291.8169,225.98499,128.5005
1997,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,330.38498,350.0906,94.45053
1997,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,555.59155,280.6914,196.22276
1997,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,138.5352,238.94162,58.83998
1997,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,176.47887,95.26244,181.00383
1997,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,25.24413,33.682785,78.18498
1997,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,17.755869,28.343662,68.24646
1997,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,38.760563,32.71299,116.03578
1997,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.929577,23.139906,85.03787
1997,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,13.333333,14.267293,95.15262
1997,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,25.80751,19.596401,125.252106
1997,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,123.07042,92.93161,130.77538
1997,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,379.88263,225.98499,166.6267
1998,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,366.47418,350.0906,104.613914
1998,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,297.48828,280.6914,105.87938
1998,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,161.9061,238.94162,68.42051
1998,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,76.79343,95.26244,81.57933
1998,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,21.910797,33.682785,69.56789
1998,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,21.615023,28.343662,79.820335
1998,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,30.821594,32.71299,94.984764
1998,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,24.69014,23.139906,105.50902
1998,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,11.586855,14.267293,86.08815
1998,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,27.061033,19.596401,130.34848
1998,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,40.948357,92.93161,46.918823
1998,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,214.89201,225.98499,95.19753
1999,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,410.7183,350.0906,117.07386
1999,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,350.1972,280.6914,124.32898
1999,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,214.29578,238.94162,89.89683
1999,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,119.60563,95.26244,124.279465
1999,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.079813,33.682785,70.004814
1999,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,34.49765,28.343662,118.456245
1999,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,36.25352,32.71299,109.38809
1999,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,24.380281,23.139906,104.40788
1999,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,11.352113,14.267293,84.8698
1999,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,15.333333,19.596401,82.667915
1999,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,58.779343,92.93161,65.12641
1999,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,140.1784,225.98499,62.851883
2000,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,356.11267,350.0906,101.69592
2000,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,301.03284,280.6914,107.12007
2000,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,221.76994,238.94162,92.96075
2000,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,193.277,95.26244,197.758
2000,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,30.488262,33.682785,91.741745
2000,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,31.568075,28.343662,109.67024
2000,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,35.230045,32.71299,106.67424
2000,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,30.868546,23.139906,127.46504
2000,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,11.539906,14.267293,85.844475
2000,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,41.20657,19.596401,187.85907
2000,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,313.57745,92.93161,325.30606
2000,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,204.77466,225.98499,90.817444
2001,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,398.04694,350.0906,113.50538
2001,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,315.3427,280.6914,112.12892
2001,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,392.3803,238.94162,162.89975
2001,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,64.80282,95.26244,69.6201
2001,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,42.73709,33.682785,123.406555
2001,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,26.089203,28.343662,93.238716
2001,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,33.30047,32.71299,101.55777
2001,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,21.314554,23.139906,93.5133
2001,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,11.948357,14.267293,87.96439
2001,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,16.089201,19.596401,85.741005
2001,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,43.300472,92.93161,49.320614
2001,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,216.20189,225.98499,95.76462
2002,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,237.55399,350.0906,68.30763
2002,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,352.52112,280.6914,125.14241
2002,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,243.29108,238.94162,101.78299
2002,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,162.8216,95.26244,167.38231
2002,5,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,31.511738,33.682785,94.38756
2002,6,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,45.95775,28.343662,152.8259
2002,7,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,25.723005,32.71299,81.46532
2002,8,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,22.741783,23.139906,98.5852
2002,9,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,15.553991,14.267293,106.678154
2002,10,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,18.09859,19.596401,93.910446
2002,11,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,69.21596,92.93161,75.783455
2002,12,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,249.22536,225.98499,110.06142
2003,1,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,486.79346,350.0906,138.49802
2003,2,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,283.28638,280.6914,100.90832
2003,3,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,282.1784,238.94162,117.72424
2003,4,Zambezia,11,Alto Molocue,1101,-15.70281915,37.68077558,37.4554,95.26244,42.34427
