ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Cabo Delgado,3180800,Number of households (unweighted),1083,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431002,1431002,Region,Cabo Delgado,0,,0,1,WSWTRTHUNW,MZDHS2003431002,2003,DHS,1248,,,,1
MOZ,Nampula,716639,Number of households (unweighted),1355,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431003,1431003,Region,Nampula,0,,0,1,WSWTRTHUNW,MZDHS2003431003,2003,DHS,2524,,,,1
MOZ,Zambézia,5095656,Number of households (unweighted),1370,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431004,1431004,Region,Zambézia,0,,0,1,WSWTRTHUNW,MZDHS2003431004,2003,DHS,2270,,,,1
MOZ,Tete,464527,Number of households (unweighted),1137,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431005,1431005,Region,Tete,0,,0,1,WSWTRTHUNW,MZDHS2003431005,2003,DHS,1054,,,,1
MOZ,Manica,1168602,Number of households (unweighted),1016,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431006,1431006,Region,Manica,0,,0,1,WSWTRTHUNW,MZDHS2003431006,2003,DHS,691,,,,1
MOZ,Sofala,645735,Number of households (unweighted),1083,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431007,1431007,Region,Sofala,0,,0,1,WSWTRTHUNW,MZDHS2003431007,2003,DHS,769,,,,1
MOZ,Inhambane,4262645,Number of households (unweighted),1114,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431008,1431008,Region,Inhambane,0,,0,1,WSWTRTHUNW,MZDHS2003431008,2003,DHS,1056,,,,1
MOZ,Gaza,2830896,Number of households (unweighted),1112,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431009,1431009,Region,Gaza,0,,0,1,WSWTRTHUNW,MZDHS2003431009,2003,DHS,606,,,,1
MOZ,Maputo Provincia,825621,Number of households (unweighted),1015,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431010,1431010,Region,Maputo Provincia,0,,0,1,WSWTRTHUNW,MZDHS2003431010,2003,DHS,814,,,,1
MOZ,Maputo Cidade,2942910,Number of households (unweighted),1036,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_H_UNW,250231110,U,431011,1431011,Region,Maputo Cidade,0,,0,1,WSWTRTHUNW,MZDHS2003431011,2003,DHS,642,,,,1
MOZ,Niassa,4214603,Number of persons,2832,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431001,1431001,Region,Niassa,0,,0,1,WSWTRTPNUM,MZDHS2003431001,2003,DHS,,4740,,,1
MOZ,Cabo Delgado,6503208,Number of persons,5317,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431002,1431002,Region,Cabo Delgado,0,,0,1,WSWTRTPNUM,MZDHS2003431002,2003,DHS,,4599,,,1
MOZ,Nampula,3868096,Number of persons,11839,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431003,1431003,Region,Nampula,0,,0,1,WSWTRTPNUM,MZDHS2003431003,2003,DHS,,6196,,,1
MOZ,Zambézia,151202,Number of persons,9849,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431004,1431004,Region,Zambézia,0,,0,1,WSWTRTPNUM,MZDHS2003431004,2003,DHS,,5997,,,1
MOZ,Tete,1153197,Number of persons,5139,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431005,1431005,Region,Tete,0,,0,1,WSWTRTPNUM,MZDHS2003431005,2003,DHS,,5593,,,1
MOZ,Manica,4314533,Number of persons,4185,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431006,1431006,Region,Manica,0,,0,1,WSWTRTPNUM,MZDHS2003431006,2003,DHS,,6193,,,1
MOZ,Sofala,7147884,Number of persons,4302,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431007,1431007,Region,Sofala,0,,0,1,WSWTRTPNUM,MZDHS2003431007,2003,DHS,,6171,,,1
MOZ,Inhambane,3191720,Number of persons,4973,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431008,1431008,Region,Inhambane,0,,0,1,WSWTRTPNUM,MZDHS2003431008,2003,DHS,,5331,,,1
MOZ,Gaza,5244365,Number of persons,2952,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431009,1431009,Region,Gaza,0,,0,1,WSWTRTPNUM,MZDHS2003431009,2003,DHS,,5599,,,1
MOZ,Maputo Provincia,1168650,Number of persons,4296,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431010,1431010,Region,Maputo Provincia,0,,0,1,WSWTRTPNUM,MZDHS2003431010,2003,DHS,,5385,,,1
MOZ,Maputo Cidade,4868639,Number of persons,4083,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_NUM,250232100,D,431011,1431011,Region,Maputo Cidade,0,,0,1,WSWTRTPNUM,MZDHS2003431011,2003,DHS,,6458,,,1
MOZ,Niassa,3177930,Number of persons (unweighted),4740,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431001,1431001,Region,Niassa,0,,0,1,WSWTRTPUNW,MZDHS2003431001,2003,DHS,2832,,,,1
MOZ,Cabo Delgado,402930,Number of persons (unweighted),4599,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431002,1431002,Region,Cabo Delgado,0,,0,1,WSWTRTPUNW,MZDHS2003431002,2003,DHS,5317,,,,1
MOZ,Nampula,1153191,Number of persons (unweighted),6196,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431003,1431003,Region,Nampula,0,,0,1,WSWTRTPUNW,MZDHS2003431003,2003,DHS,11839,,,,1
MOZ,Zambézia,5044850,Number of persons (unweighted),5997,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431004,1431004,Region,Zambézia,0,,0,1,WSWTRTPUNW,MZDHS2003431004,2003,DHS,9849,,,,1
MOZ,Tete,3226932,Number of persons (unweighted),5593,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431005,1431005,Region,Tete,0,,0,1,WSWTRTPUNW,MZDHS2003431005,2003,DHS,5139,,,,1
MOZ,Manica,3153669,Number of persons (unweighted),6193,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431006,1431006,Region,Manica,0,,0,1,WSWTRTPUNW,MZDHS2003431006,2003,DHS,4185,,,,1
MOZ,Sofala,760413,Number of persons (unweighted),6171,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431007,1431007,Region,Sofala,0,,0,1,WSWTRTPUNW,MZDHS2003431007,2003,DHS,4302,,,,1
MOZ,Inhambane,4337764,Number of persons (unweighted),5331,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431008,1431008,Region,Inhambane,0,,0,1,WSWTRTPUNW,MZDHS2003431008,2003,DHS,4973,,,,1
MOZ,Gaza,438740,Number of persons (unweighted),5599,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431009,1431009,Region,Gaza,0,,0,1,WSWTRTPUNW,MZDHS2003431009,2003,DHS,2952,,,,1
MOZ,Maputo Provincia,1168649,Number of persons (unweighted),5385,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431010,1431010,Region,Maputo Provincia,0,,0,1,WSWTRTPUNW,MZDHS2003431010,2003,DHS,4296,,,,1
MOZ,Maputo Cidade,1175478,Number of persons (unweighted),6458,0,MZ,Mozambique,2003,MZ2003DHS,WS_WTRT_P_UNW,250232110,U,431011,1431011,Region,Maputo Cidade,0,,0,1,WSWTRTPUNW,MZDHS2003431011,2003,DHS,4083,,,,1
MOZ,Niassa,4339114,Households using an improved water source,78.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHIMP,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521724,Households using an improved water source,38.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHIMP,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796941,Households using an improved water source,46.4,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHIMP,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177172,Households using an improved water source,23.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHIMP,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312002,Households using an improved water source,46.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHIMP,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100514,Households using an improved water source,45.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHIMP,MZAIS2009431006,2009,AIS,371,510,,,1
MOZ,Sofala,6484217,Households using an improved water source,70.5,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431007,1431007,Region,Sofala,0,,0,1,WSSRCEHIMP,MZAIS2009431007,2009,AIS,445,552,,,1
MOZ,Inhambane,4828557,Households using an improved water source,68.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431008,1431008,Region,Inhambane,0,,0,1,WSSRCEHIMP,MZAIS2009431008,2009,AIS,377,527,,,1
MOZ,Gaza,7125990,Households using an improved water source,65.9,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431009,1431009,Region,Gaza,0,,0,1,WSSRCEHIMP,MZAIS2009431009,2009,AIS,335,504,,,1
MOZ,Maputo Provincia,3301014,Households using an improved water source,72.9,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431010,1431010,Region,Maputo Provincia,0,,0,1,WSSRCEHIMP,MZAIS2009431010,2009,AIS,354,474,,,1
MOZ,Maputo Cidade,1169242,Households using an improved water source,99.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_IMP,250161010,I,431011,1431011,Region,Maputo Cidade,0,,0,1,WSSRCEHIMP,MZAIS2009431011,2009,AIS,293,571,,,1
MOZ,Niassa,4339108,Households using water piped into dwelling,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHPIP,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521728,Households using water piped into dwelling,1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHPIP,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796913,Households using water piped into dwelling,1.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHPIP,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177145,Households using water piped into dwelling,0.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHPIP,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312005,Households using water piped into dwelling,1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHPIP,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100510,Households using water piped into dwelling,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHPIP,MZAIS2009431006,2009,AIS,371,510,,,1
MOZ,Sofala,6484231,Households using water piped into dwelling,1.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431007,1431007,Region,Sofala,0,,0,1,WSSRCEHPIP,MZAIS2009431007,2009,AIS,445,552,,,1
MOZ,Inhambane,4828562,Households using water piped into dwelling,0.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431008,1431008,Region,Inhambane,0,,0,1,WSSRCEHPIP,MZAIS2009431008,2009,AIS,377,527,,,1
MOZ,Gaza,7125991,Households using water piped into dwelling,0.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431009,1431009,Region,Gaza,0,,0,1,WSSRCEHPIP,MZAIS2009431009,2009,AIS,335,504,,,1
MOZ,Maputo Provincia,3301015,Households using water piped into dwelling,2,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431010,1431010,Region,Maputo Provincia,0,,0,1,WSSRCEHPIP,MZAIS2009431010,2009,AIS,354,474,,,1
MOZ,Maputo Cidade,1169229,Households using water piped into dwelling,17.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PIP,250161020,I,431011,1431011,Region,Maputo Cidade,0,,0,1,WSSRCEHPIP,MZAIS2009431011,2009,AIS,293,571,,,1
MOZ,Niassa,4339110,Households using a public tap/standpipe,16,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHTAP,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521730,Households using a public tap/standpipe,10,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHTAP,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796915,Households using a public tap/standpipe,27.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHTAP,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177163,Households using a public tap/standpipe,0.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHTAP,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312007,Households using a public tap/standpipe,20.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHTAP,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100520,Households using a public tap/standpipe,6.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHTAP,MZAIS2009431006,2009,AIS,371,510,,,1
MOZ,Sofala,6484233,Households using a public tap/standpipe,20.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431007,1431007,Region,Sofala,0,,0,1,WSSRCEHTAP,MZAIS2009431007,2009,AIS,445,552,,,1
MOZ,Inhambane,4828564,Households using a public tap/standpipe,24.8,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431008,1431008,Region,Inhambane,0,,0,1,WSSRCEHTAP,MZAIS2009431008,2009,AIS,377,527,,,1
MOZ,Gaza,7126010,Households using a public tap/standpipe,25.4,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431009,1431009,Region,Gaza,0,,0,1,WSSRCEHTAP,MZAIS2009431009,2009,AIS,335,504,,,1
MOZ,Maputo Provincia,3301017,Households using a public tap/standpipe,21.4,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431010,1431010,Region,Maputo Provincia,0,,0,1,WSSRCEHTAP,MZAIS2009431010,2009,AIS,354,474,,,1
MOZ,Maputo Cidade,1169231,Households using a public tap/standpipe,34.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TAP,250161030,I,431011,1431011,Region,Maputo Cidade,0,,0,1,WSSRCEHTAP,MZAIS2009431011,2009,AIS,293,571,,,1
MOZ,Niassa,4339112,Households using a tubewell/borehole,45.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHTUB,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521732,Households using a tubewell/borehole,17.4,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHTUB,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796917,Households using a tubewell/borehole,11.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHTUB,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177165,Households using a tubewell/borehole,11.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHTUB,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312009,Households using a tubewell/borehole,12.5,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHTUB,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100522,Households using a tubewell/borehole,16.9,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHTUB,MZAIS2009431006,2009,AIS,371,510,,,1
MOZ,Sofala,6484235,Households using a tubewell/borehole,23,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431007,1431007,Region,Sofala,0,,0,1,WSSRCEHTUB,MZAIS2009431007,2009,AIS,445,552,,,1
MOZ,Inhambane,4828572,Households using a tubewell/borehole,23.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431008,1431008,Region,Inhambane,0,,0,1,WSSRCEHTUB,MZAIS2009431008,2009,AIS,377,527,,,1
MOZ,Gaza,7126012,Households using a tubewell/borehole,8.2,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431009,1431009,Region,Gaza,0,,0,1,WSSRCEHTUB,MZAIS2009431009,2009,AIS,335,504,,,1
MOZ,Maputo Provincia,3301019,Households using a tubewell/borehole,3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431010,1431010,Region,Maputo Provincia,0,,0,1,WSSRCEHTUB,MZAIS2009431010,2009,AIS,354,474,,,1
MOZ,Maputo Cidade,1169238,Households using a tubewell/borehole,0.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_TUB,250161040,I,431011,1431011,Region,Maputo Cidade,0,,0,1,WSSRCEHTUB,MZAIS2009431011,2009,AIS,293,571,,,1
MOZ,Niassa,4339113,Households using a protected well,15.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHPWL,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521733,Households using a protected well,5.6,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHPWL,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796918,Households using a protected well,1.5,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHPWL,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177179,Households using a protected well,6.5,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHPWL,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312010,Households using a protected well,6.8,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHPWL,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100523,Households using a protected well,20.2,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHPWL,MZAIS2009431006,2009,AIS,371,510,,,1
MOZ,Sofala,6484236,Households using a protected well,4.8,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431007,1431007,Region,Sofala,0,,0,1,WSSRCEHPWL,MZAIS2009431007,2009,AIS,445,552,,,1
MOZ,Inhambane,4828573,Households using a protected well,13.4,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431008,1431008,Region,Inhambane,0,,0,1,WSSRCEHPWL,MZAIS2009431008,2009,AIS,377,527,,,1
MOZ,Gaza,7125984,Households using a protected well,17.8,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431009,1431009,Region,Gaza,0,,0,1,WSSRCEHPWL,MZAIS2009431009,2009,AIS,335,504,,,1
MOZ,Maputo Provincia,3301020,Households using a protected well,7.5,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431010,1431010,Region,Maputo Provincia,0,,0,1,WSSRCEHPWL,MZAIS2009431010,2009,AIS,354,474,,,1
MOZ,Maputo Cidade,1169239,Households using a protected well,0.7,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PWL,250161050,I,431011,1431011,Region,Maputo Cidade,0,,0,1,WSSRCEHPWL,MZAIS2009431011,2009,AIS,293,571,,,1
MOZ,Niassa,4339116,Households using a protected spring,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHPSG,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521726,Households using a protected spring,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHPSG,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796943,Households using a protected spring,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHPSG,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177175,Households using a protected spring,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHPSG,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312004,Households using a protected spring,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHPSG,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100516,Households using a protected spring,1.3,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHPSG,MZAIS2009431006,2009,AIS,371,510,,,1
MOZ,Sofala,6484219,Households using a protected spring,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431007,1431007,Region,Sofala,0,,0,1,WSSRCEHPSG,MZAIS2009431007,2009,AIS,445,552,,,1
MOZ,Inhambane,4828559,Households using a protected spring,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431008,1431008,Region,Inhambane,0,,0,1,WSSRCEHPSG,MZAIS2009431008,2009,AIS,377,527,,,1
MOZ,Gaza,7126014,Households using a protected spring,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431009,1431009,Region,Gaza,0,,0,1,WSSRCEHPSG,MZAIS2009431009,2009,AIS,335,504,,,1
MOZ,Maputo Provincia,3301024,Households using a protected spring,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431010,1431010,Region,Maputo Provincia,0,,0,1,WSSRCEHPSG,MZAIS2009431010,2009,AIS,354,474,,,1
MOZ,Maputo Cidade,1169244,Households using a protected spring,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_PSG,250161060,I,431011,1431011,Region,Maputo Cidade,0,,0,1,WSSRCEHPSG,MZAIS2009431011,2009,AIS,293,571,,,1
MOZ,Niassa,4339120,Households using rainwater,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_RNW,250161070,I,431001,1431001,Region,Niassa,0,,0,1,WSSRCEHRNW,MZAIS2009431001,2009,AIS,353,506,,,1
MOZ,Cabo Delgado,6521723,Households using rainwater,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_RNW,250161070,I,431002,1431002,Region,Cabo Delgado,0,,0,1,WSSRCEHRNW,MZAIS2009431002,2009,AIS,538,546,,,1
MOZ,Nampula,5796920,Households using rainwater,0.1,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_RNW,250161070,I,431003,1431003,Region,Nampula,0,,0,1,WSSRCEHRNW,MZAIS2009431003,2009,AIS,1309,679,,,1
MOZ,Zambézia,1177180,Households using rainwater,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_RNW,250161070,I,431004,1431004,Region,Zambézia,0,,0,1,WSSRCEHRNW,MZAIS2009431004,2009,AIS,1200,685,,,1
MOZ,Tete,5312012,Households using rainwater,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_RNW,250161070,I,431005,1431005,Region,Tete,0,,0,1,WSSRCEHRNW,MZAIS2009431005,2009,AIS,525,543,,,1
MOZ,Manica,3100512,Households using rainwater,0,1,MZ,Mozambique,2009,MZ2009AIS,WS_SRCE_H_RNW,250161070,I,431006,1431006,Region,Manica,0,,0,1,WSSRCEHRNW,MZAIS2009431006,2009,AIS,371,510,,,1
