ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Niassa,7696855,"Children living with mother, father alive",15.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431001,1431001,Region,Niassa,0,,0,1,HCLVARCMFA,MZDHS1997431001,1997,DHS,1074,1780,,,1
MOZ,Cabo Delgado,5647065,"Children living with mother, father alive",21.4,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431002,1431002,Region,Cabo Delgado,0,,0,1,HCLVARCMFA,MZDHS1997431002,1997,DHS,1219,1402,,,1
MOZ,Nampula,4155998,"Children living with mother, father alive",17.7,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431003,1431003,Region,Nampula,0,,0,1,HCLVARCMFA,MZDHS1997431003,1997,DHS,3187,2060,,,1
MOZ,Zambézia,7362870,"Children living with mother, father alive",12.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431004,1431004,Region,Zambézia,0,,0,1,HCLVARCMFA,MZDHS1997431004,1997,DHS,3223,1797,,,1
MOZ,Tete,3653882,"Children living with mother, father alive",12.1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431005,1431005,Region,Tete,0,,0,1,HCLVARCMFA,MZDHS1997431005,1997,DHS,935,1557,,,1
MOZ,Manica,5185760,"Children living with mother, father alive",14.4,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431006,1431006,Region,Manica,0,,0,1,HCLVARCMFA,MZDHS1997431006,1997,DHS,1212,2152,,,1
MOZ,Sofala,7487630,"Children living with mother, father alive",4.9,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431007,1431007,Region,Sofala,0,,0,1,HCLVARCMFA,MZDHS1997431007,1997,DHS,2626,2299,,,1
MOZ,Inhambane,5641472,"Children living with mother, father alive",18.1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431008,1431008,Region,Inhambane,0,,0,1,HCLVARCMFA,MZDHS1997431008,1997,DHS,1749,1678,,,1
MOZ,Gaza,6203287,"Children living with mother, father alive",12.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431009,1431009,Region,Gaza,0,,0,1,HCLVARCMFA,MZDHS1997431009,1997,DHS,1975,1905,,,1
MOZ,Maputo Provincia,4065462,"Children living with mother, father alive",22.4,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431010,1431010,Region,Maputo Provincia,0,,0,1,HCLVARCMFA,MZDHS1997431010,1997,DHS,1284,1458,,,1
MOZ,Maputo Cidade,3656485,"Children living with mother, father alive",19,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFA,260936020,I,431011,1431011,Region,Maputo Cidade,0,,0,1,HCLVARCMFA,MZDHS1997431011,1997,DHS,1005,1877,,,1
MOZ,Niassa,7696856,"Children living with mother, father dead",3.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431001,1431001,Region,Niassa,0,,0,1,HCLVARCMFD,MZDHS1997431001,1997,DHS,1074,1780,,,1
MOZ,Cabo Delgado,5647069,"Children living with mother, father dead",2.5,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431002,1431002,Region,Cabo Delgado,0,,0,1,HCLVARCMFD,MZDHS1997431002,1997,DHS,1219,1402,,,1
MOZ,Nampula,4155999,"Children living with mother, father dead",4.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431003,1431003,Region,Nampula,0,,0,1,HCLVARCMFD,MZDHS1997431003,1997,DHS,3187,2060,,,1
MOZ,Zambézia,7362871,"Children living with mother, father dead",6.6,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431004,1431004,Region,Zambézia,0,,0,1,HCLVARCMFD,MZDHS1997431004,1997,DHS,3223,1797,,,1
MOZ,Tete,3653883,"Children living with mother, father dead",5.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431005,1431005,Region,Tete,0,,0,1,HCLVARCMFD,MZDHS1997431005,1997,DHS,935,1557,,,1
MOZ,Manica,5185761,"Children living with mother, father dead",7.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431006,1431006,Region,Manica,0,,0,1,HCLVARCMFD,MZDHS1997431006,1997,DHS,1212,2152,,,1
MOZ,Sofala,7487641,"Children living with mother, father dead",4.1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431007,1431007,Region,Sofala,0,,0,1,HCLVARCMFD,MZDHS1997431007,1997,DHS,2626,2299,,,1
MOZ,Inhambane,5641473,"Children living with mother, father dead",4.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431008,1431008,Region,Inhambane,0,,0,1,HCLVARCMFD,MZDHS1997431008,1997,DHS,1749,1678,,,1
MOZ,Gaza,6203303,"Children living with mother, father dead",8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431009,1431009,Region,Gaza,0,,0,1,HCLVARCMFD,MZDHS1997431009,1997,DHS,1975,1905,,,1
MOZ,Maputo Provincia,4065467,"Children living with mother, father dead",4.9,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_MFD,260936030,I,431010,1431010,Region,Maputo Provincia,0,,0,1,HCLVARCMFD,MZDHS1997431010,1997,DHS,1284,1458,,,1
