ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Zambézia,5160841,Number of women (unweighted),1135,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431004,1431004,Region,Zambézia,0,,0,1,EDLITRWUNW,MZDHS2003431004,2003,DHS,1906,,,,1
MOZ,Tete,121009,Number of women (unweighted),1115,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431005,1431005,Region,Tete,0,,0,1,EDLITRWUNW,MZDHS2003431005,2003,DHS,1025,,,,1
MOZ,Manica,3389547,Number of women (unweighted),1094,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431006,1431006,Region,Manica,0,,0,1,EDLITRWUNW,MZDHS2003431006,2003,DHS,809,,,,1
MOZ,Sofala,3188671,Number of women (unweighted),1220,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431007,1431007,Region,Sofala,0,,0,1,EDLITRWUNW,MZDHS2003431007,2003,DHS,865,,,,1
MOZ,Inhambane,4281018,Number of women (unweighted),1125,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431008,1431008,Region,Inhambane,0,,0,1,EDLITRWUNW,MZDHS2003431008,2003,DHS,1088,,,,1
MOZ,Gaza,2989375,Number of women (unweighted),1273,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431009,1431009,Region,Gaza,0,,0,1,EDLITRWUNW,MZDHS2003431009,2003,DHS,666,,,,1
MOZ,Maputo Provincia,484251,Number of women (unweighted),1125,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRWUNW,MZDHS2003431010,2003,DHS,1050,,,,1
MOZ,Maputo Cidade,1417238,Number of women (unweighted),1396,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_W_UNW,231233110,U,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRWUNW,MZDHS2003431011,2003,DHS,1059,,,,1
MOZ,Niassa,4100818,Men with secondary or higher education,16.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431001,1431001,Region,Niassa,0,,0,1,EDLITRMSCH,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067887,Men with secondary or higher education,7.6,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMSCH,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898260,Men with secondary or higher education,14.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431003,1431003,Region,Nampula,0,,0,1,EDLITRMSCH,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432822,Men with secondary or higher education,7.4,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMSCH,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408954,Men with secondary or higher education,13.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431005,1431005,Region,Tete,0,,0,1,EDLITRMSCH,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799960,Men with secondary or higher education,20,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431006,1431006,Region,Manica,0,,0,1,EDLITRMSCH,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785374,Men with secondary or higher education,20.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431007,1431007,Region,Sofala,0,,0,1,EDLITRMSCH,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175636,Men with secondary or higher education,17.8,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMSCH,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015449,Men with secondary or higher education,14.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431009,1431009,Region,Gaza,0,,0,1,EDLITRMSCH,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626545,Men with secondary or higher education,36.9,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMSCH,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609236,Men with secondary or higher education,40.6,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_SCH,231234120,I,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMSCH,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100820,Men who can read a whole sentence,34.6,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431001,1431001,Region,Niassa,0,,0,1,EDLITRMRDW,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067888,Men who can read a whole sentence,41,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMRDW,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898257,Men who can read a whole sentence,39.2,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431003,1431003,Region,Nampula,0,,0,1,EDLITRMRDW,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432821,Men who can read a whole sentence,43.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMRDW,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408959,Men who can read a whole sentence,32.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431005,1431005,Region,Tete,0,,0,1,EDLITRMRDW,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799974,Men who can read a whole sentence,64,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431006,1431006,Region,Manica,0,,0,1,EDLITRMRDW,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785377,Men who can read a whole sentence,55.8,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431007,1431007,Region,Sofala,0,,0,1,EDLITRMRDW,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175638,Men who can read a whole sentence,52.8,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMRDW,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015443,Men who can read a whole sentence,44.1,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431009,1431009,Region,Gaza,0,,0,1,EDLITRMRDW,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626531,Men who can read a whole sentence,49.9,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMRDW,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609227,Men who can read a whole sentence,47.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDW,231234130,I,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMRDW,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100819,Men who can read part of a sentence,8.6,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431001,1431001,Region,Niassa,0,,0,1,EDLITRMRDP,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067894,Men who can read part of a sentence,8.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMRDP,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898261,Men who can read part of a sentence,8.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431003,1431003,Region,Nampula,0,,0,1,EDLITRMRDP,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432823,Men who can read part of a sentence,8.4,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMRDP,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408955,Men who can read part of a sentence,14.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431005,1431005,Region,Tete,0,,0,1,EDLITRMRDP,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799973,Men who can read part of a sentence,7.2,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431006,1431006,Region,Manica,0,,0,1,EDLITRMRDP,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785375,Men who can read part of a sentence,5.1,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431007,1431007,Region,Sofala,0,,0,1,EDLITRMRDP,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175637,Men who can read part of a sentence,5.4,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMRDP,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015450,Men who can read part of a sentence,5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431009,1431009,Region,Gaza,0,,0,1,EDLITRMRDP,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626546,Men who can read part of a sentence,4.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMRDP,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609237,Men who can read part of a sentence,7.9,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_RDP,231234140,I,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMRDP,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100824,Men who cannot read at all,39.8,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431001,1431001,Region,Niassa,0,,0,1,EDLITRMNRD,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067889,Men who cannot read at all,43.1,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMNRD,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898258,Men who cannot read at all,38.2,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431003,1431003,Region,Nampula,0,,0,1,EDLITRMNRD,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432840,Men who cannot read at all,39.6,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMNRD,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408960,Men who cannot read at all,39.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431005,1431005,Region,Tete,0,,0,1,EDLITRMNRD,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799975,Men who cannot read at all,8.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431006,1431006,Region,Manica,0,,0,1,EDLITRMNRD,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785378,Men who cannot read at all,18.8,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431007,1431007,Region,Sofala,0,,0,1,EDLITRMNRD,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175639,Men who cannot read at all,24,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMNRD,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015444,Men who cannot read at all,35.9,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431009,1431009,Region,Gaza,0,,0,1,EDLITRMNRD,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626532,Men who cannot read at all,8.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMNRD,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609231,Men who cannot read at all,3.9,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NRD,231234150,I,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMNRD,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100821,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431001,1431001,Region,Niassa,0,,0,1,EDLITRMNCD,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067895,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMNCD,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898262,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431003,1431003,Region,Nampula,0,,0,1,EDLITRMNCD,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432824,Men for whom no card with required language was available,0.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMNCD,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408956,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431005,1431005,Region,Tete,0,,0,1,EDLITRMNCD,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799977,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431006,1431006,Region,Manica,0,,0,1,EDLITRMNCD,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785376,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431007,1431007,Region,Sofala,0,,0,1,EDLITRMNCD,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175657,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMNCD,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015446,Men for whom no card with required language was available,0.4,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431009,1431009,Region,Gaza,0,,0,1,EDLITRMNCD,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626534,Men for whom no card with required language was available,0.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMNCD,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609232,Men for whom no card with required language was available,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NCD,231234160,I,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMNCD,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100822,Men with missing information on literacy,0.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431001,1431001,Region,Niassa,0,,0,1,EDLITRMMIS,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067896,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMMIS,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898323,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431003,1431003,Region,Nampula,0,,0,1,EDLITRMMIS,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432838,Men with missing information on literacy,0.6,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMMIS,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408957,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431005,1431005,Region,Tete,0,,0,1,EDLITRMMIS,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799978,Men with missing information on literacy,0.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431006,1431006,Region,Manica,0,,0,1,EDLITRMMIS,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785399,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431007,1431007,Region,Sofala,0,,0,1,EDLITRMMIS,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175661,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMMIS,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015447,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431009,1431009,Region,Gaza,0,,0,1,EDLITRMMIS,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626535,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMMIS,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609234,Men with missing information on literacy,0,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_MIS,231234180,S,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMMIS,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100823,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431001,1431001,Region,Niassa,0,,0,1,EDLITRMTOT,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067897,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMTOT,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898324,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431003,1431003,Region,Nampula,0,,0,1,EDLITRMTOT,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432839,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMTOT,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408958,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431005,1431005,Region,Tete,0,,0,1,EDLITRMTOT,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799987,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431006,1431006,Region,Manica,0,,0,1,EDLITRMTOT,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785401,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431007,1431007,Region,Sofala,0,,0,1,EDLITRMTOT,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175662,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMTOT,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015448,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431009,1431009,Region,Gaza,0,,0,1,EDLITRMTOT,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626544,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMTOT,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609235,Men's literacy: Total,100,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_TOT,231234190,T,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMTOT,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4100825,Men who are literate,59.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431001,1431001,Region,Niassa,0,,0,1,EDLITRMLIT,MZDHS2003431001,2003,DHS,99,166,,,1
MOZ,Cabo Delgado,5067893,Men who are literate,56.9,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMLIT,MZDHS2003431002,2003,DHS,237,217,,,1
MOZ,Nampula,4898259,Men who are literate,61.8,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431003,1431003,Region,Nampula,0,,0,1,EDLITRMLIT,MZDHS2003431003,2003,DHS,574,311,,,1
MOZ,Zambézia,3432841,Men who are literate,59.3,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMLIT,MZDHS2003431004,2003,DHS,401,244,,,1
MOZ,Tete,1408961,Men who are literate,60.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431005,1431005,Region,Tete,0,,0,1,EDLITRMLIT,MZDHS2003431005,2003,DHS,188,217,,,1
MOZ,Manica,799976,Men who are literate,91.2,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431006,1431006,Region,Manica,0,,0,1,EDLITRMLIT,MZDHS2003431006,2003,DHS,172,239,,,1
MOZ,Sofala,5785400,Men who are literate,81.2,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431007,1431007,Region,Sofala,0,,0,1,EDLITRMLIT,MZDHS2003431007,2003,DHS,201,284,,,1
MOZ,Inhambane,4175640,Men who are literate,76,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMLIT,MZDHS2003431008,2003,DHS,136,142,,,1
MOZ,Gaza,7015445,Men who are literate,63.7,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431009,1431009,Region,Gaza,0,,0,1,EDLITRMLIT,MZDHS2003431009,2003,DHS,75,180,,,1
MOZ,Maputo Provincia,3626533,Men who are literate,91.5,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMLIT,MZDHS2003431010,2003,DHS,174,164,,,1
MOZ,Maputo Cidade,2609233,Men who are literate,96.1,1,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_LIT,231234200,I,431011,1431011,Region,Maputo Cidade,0,,0,1,EDLITRMLIT,MZDHS2003431011,2003,DHS,232,340,,,1
MOZ,Niassa,4098255,Number of men,99,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431001,1431001,Region,Niassa,0,,0,1,EDLITRMNUM,MZDHS2003431001,2003,DHS,,166,,,1
MOZ,Cabo Delgado,5067892,Number of men,237,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431002,1431002,Region,Cabo Delgado,0,,0,1,EDLITRMNUM,MZDHS2003431002,2003,DHS,,217,,,1
MOZ,Nampula,5190665,Number of men,574,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431003,1431003,Region,Nampula,0,,0,1,EDLITRMNUM,MZDHS2003431003,2003,DHS,,311,,,1
MOZ,Zambézia,146570,Number of men,401,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431004,1431004,Region,Zambézia,0,,0,1,EDLITRMNUM,MZDHS2003431004,2003,DHS,,244,,,1
MOZ,Tete,1408962,Number of men,188,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431005,1431005,Region,Tete,0,,0,1,EDLITRMNUM,MZDHS2003431005,2003,DHS,,217,,,1
MOZ,Manica,1393684,Number of men,172,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431006,1431006,Region,Manica,0,,0,1,EDLITRMNUM,MZDHS2003431006,2003,DHS,,239,,,1
MOZ,Sofala,5785402,Number of men,201,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431007,1431007,Region,Sofala,0,,0,1,EDLITRMNUM,MZDHS2003431007,2003,DHS,,284,,,1
MOZ,Inhambane,4176287,Number of men,136,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431008,1431008,Region,Inhambane,0,,0,1,EDLITRMNUM,MZDHS2003431008,2003,DHS,,142,,,1
MOZ,Gaza,7018115,Number of men,75,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431009,1431009,Region,Gaza,0,,0,1,EDLITRMNUM,MZDHS2003431009,2003,DHS,,180,,,1
MOZ,Maputo Provincia,3733240,Number of men,174,0,MZ,Mozambique,2003,MZ2003DHS,ED_LITR_M_NUM,231234210,D,431010,1431010,Region,Maputo Provincia,0,,0,1,EDLITRMNUM,MZDHS2003431010,2003,DHS,,164,,,1
