name,iso,id,country,admin_level,category,range_type,range,population_type,population,population_share,population_interval,population_interval_share
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,15000,school_age,146005,96.16,2982,1.96
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,15000,total,263822,96.16,5387,1.96
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,20000,school_age,146207,96.29,202,0.13
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,20000,total,264186,96.29,364,0.13
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,25000,school_age,146581,96.54,374,0.25
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,25000,total,264861,96.54,675,0.25
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,30000,school_age,149328,98.35,2747,1.81
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,30000,total,269824,98.35,4963,1.81
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,35000,school_age,149451,98.43,123,0.08
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,35000,total,270047,98.43,223,0.08
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,40000,school_age,149451,98.43,0,0.0
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,40000,total,270047,98.43,0,0.0
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,45000,school_age,149451,98.43,0,0.0
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,45000,total,270047,98.43,0,0.0
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,50000,school_age,149516,98.47,65,0.04
Cidade De Tete,,85939544B33116803936279,MOZ,ADM2,education,DISTANCE,50000,total,270164,98.47,117,0.04
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,5000,school_age,65536,84.37,65536,84.37
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,5000,total,121762,84.37,121762,84.37
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,10000,school_age,74339,95.71,8803,11.33
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,10000,total,138117,95.7,16355,11.33
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,15000,school_age,75178,96.79,839,1.08
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,15000,total,139676,96.78,1559,1.08
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,20000,school_age,75178,96.79,0,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,20000,total,139676,96.78,0,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,25000,school_age,75178,96.79,0,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,25000,total,139676,96.78,0,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,30000,school_age,75178,96.79,0,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,30000,total,139676,96.78,0,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,35000,school_age,75179,96.79,1,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,35000,total,139678,96.79,2,0.0
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,40000,school_age,75868,97.67,689,0.89
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,40000,total,140958,97.67,1280,0.89
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,45000,school_age,75886,97.7,18,0.02
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,45000,total,140992,97.7,34,0.02
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,50000,school_age,75891,97.7,5,0.01
Cidade De Xai-Xai,,85939544B37239521731461,MOZ,ADM2,education,DISTANCE,50000,total,141001,97.7,9,0.01
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,5000,school_age,36282,20.74,36282,20.74
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,5000,total,63968,20.74,63968,20.74
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,10000,school_age,40551,23.18,4269,2.44
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,10000,total,71496,23.18,7528,2.44
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,15000,school_age,41382,23.65,831,0.48
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,15000,total,72962,23.66,1466,0.48
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,20000,school_age,42947,24.55,1565,0.89
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,20000,total,75720,24.55,2758,0.89
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,25000,school_age,44114,25.22,1167,0.67
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,25000,total,77778,25.22,2058,0.67
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,30000,school_age,63367,36.22,19253,11.01
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,30000,total,111722,36.22,33944,11.01
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,35000,school_age,67528,38.6,4161,2.38
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,35000,total,119060,38.6,7338,2.38
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,40000,school_age,71554,40.9,4026,2.3
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,40000,total,126158,40.9,7098,2.3
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,45000,school_age,74633,42.66,3079,1.76
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,45000,total,131585,42.66,5427,1.76
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,50000,school_age,79291,45.32,4658,2.66
Cuamba,,85939544B95923837460414,MOZ,ADM2,education,DISTANCE,50000,total,139799,45.33,8214,2.66
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,30000,school_age,255,0.46,255,0.46
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,30000,total,441,0.46,441,0.46
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,35000,school_age,1654,2.95,1399,2.5
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,35000,total,2858,2.95,2417,2.5
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,40000,school_age,3480,6.22,1826,3.26
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,40000,total,6015,6.22,3157,3.26
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,45000,school_age,5481,9.79,2001,3.57
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,45000,total,9474,9.79,3459,3.57
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,50000,school_age,8379,14.96,2898,5.18
Derre,,85939544B72257349680566,MOZ,ADM2,education,DISTANCE,50000,total,14482,14.96,5008,5.17
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,5000,school_age,63036,64.09,63036,64.09
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,5000,total,116946,64.09,116946,64.09
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,10000,school_age,78597,79.91,15561,15.82
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,10000,total,145817,79.91,28871,15.82
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,15000,school_age,80336,81.68,1739,1.77
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,15000,total,149043,81.68,3226,1.77
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,20000,school_age,82616,83.99,2280,2.32
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,20000,total,153273,84.0,4230,2.32
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,25000,school_age,86263,87.7,3647,3.71
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,25000,total,160038,87.7,6765,3.71
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,30000,school_age,87554,89.01,1291,1.31
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,30000,total,162432,89.02,2394,1.31
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,35000,school_age,90552,92.06,2998,3.05
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,35000,total,167994,92.06,5562,3.05
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,40000,school_age,91239,92.76,687,0.7
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,40000,total,169267,92.76,1273,0.7
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,45000,school_age,92716,94.26,1477,1.5
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,45000,total,172008,94.26,2741,1.5
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,50000,school_age,93008,94.56,292,0.3
Dondo,,85939544B17350721147016,MOZ,ADM2,education,DISTANCE,50000,total,172550,94.56,542,0.3
Erati,,85939544B1665883546251,MOZ,ADM2,education,DISTANCE,40000,school_age,1324,0.74,1324,0.74
Erati,,85939544B1665883546251,MOZ,ADM2,education,DISTANCE,40000,total,2480,0.74,2480,0.74
Erati,,85939544B1665883546251,MOZ,ADM2,education,DISTANCE,45000,school_age,10165,5.66,8841,4.92
Erati,,85939544B1665883546251,MOZ,ADM2,education,DISTANCE,45000,total,19040,5.66,16560,4.92
Erati,,85939544B1665883546251,MOZ,ADM2,education,DISTANCE,50000,school_age,11637,6.48,1472,0.82
Erati,,85939544B1665883546251,MOZ,ADM2,education,DISTANCE,50000,total,21799,6.48,2759,0.82
Funhalouro,,85939544B45831091528789,MOZ,ADM2,education,DISTANCE,40000,school_age,0,0.0,0,0.0
Funhalouro,,85939544B45831091528789,MOZ,ADM2,education,DISTANCE,40000,total,0,0.0,0,0.0
Funhalouro,,85939544B45831091528789,MOZ,ADM2,education,DISTANCE,45000,school_age,6,0.02,6,0.02
Funhalouro,,85939544B45831091528789,MOZ,ADM2,education,DISTANCE,45000,total,12,0.02,12,0.02
Funhalouro,,85939544B45831091528789,MOZ,ADM2,education,DISTANCE,50000,school_age,19,0.07,13,0.05
Funhalouro,,85939544B45831091528789,MOZ,ADM2,education,DISTANCE,50000,total,37,0.07,25,0.05
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,5000,school_age,131164,15.56,131164,15.56
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,5000,total,242504,15.59,242504,15.59
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,10000,school_age,216988,25.74,85824,10.18
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,10000,total,401740,25.83,159236,10.24
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,15000,school_age,288818,34.27,71830,8.52
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,15000,total,535433,34.42,133693,8.6
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,20000,school_age,339882,40.32,51064,6.06
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,20000,total,629441,40.47,94008,6.04
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,25000,school_age,390543,46.33,50661,6.01
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,25000,total,722561,46.46,93120,5.99
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,30000,school_age,416324,49.39,25781,3.06
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,30000,total,770012,49.51,47451,3.05
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,35000,school_age,445936,52.91,29612,3.51
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,35000,total,824419,53.0,54407,3.5
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,40000,school_age,456872,54.2,10936,1.3
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,40000,total,844586,54.3,20167,1.3
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,45000,school_age,481673,57.15,24801,2.94
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,45000,total,890402,57.25,45816,2.95
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,50000,school_age,515878,61.21,34205,4.06
Gaza,MZ-G,27363107B41711230736845,MOZ,ADM1,education,DISTANCE,50000,total,954401,61.36,63999,4.11
Gile,,85939544B5310870224650,MOZ,ADM2,education,DISTANCE,40000,school_age,67,0.04,67,0.04
Gile,,85939544B5310870224650,MOZ,ADM2,education,DISTANCE,40000,total,115,0.04,115,0.04
Gile,,85939544B5310870224650,MOZ,ADM2,education,DISTANCE,45000,school_age,275,0.18,208,0.14
Gile,,85939544B5310870224650,MOZ,ADM2,education,DISTANCE,45000,total,470,0.18,355,0.14
Gile,,85939544B5310870224650,MOZ,ADM2,education,DISTANCE,50000,school_age,947,0.62,672,0.44
Gile,,85939544B5310870224650,MOZ,ADM2,education,DISTANCE,50000,total,1620,0.62,1150,0.44
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,5000,school_age,27655,17.92,27655,17.92
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,5000,total,47162,17.92,47162,17.92
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,10000,school_age,55542,36.0,27887,18.07
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,10000,total,94720,36.0,47558,18.07
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,15000,school_age,65338,42.35,9796,6.35
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,15000,total,111426,42.35,16706,6.35
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,20000,school_age,77088,49.96,11750,7.62
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,20000,total,131463,49.96,20037,7.61
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,25000,school_age,84207,54.57,7119,4.61
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,25000,total,143606,54.57,12143,4.61
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,30000,school_age,89327,57.89,5120,3.32
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,30000,total,152337,57.89,8731,3.32
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,35000,school_age,95096,61.63,5769,3.74
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,35000,total,162177,61.63,9840,3.74
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,40000,school_age,95809,62.09,713,0.46
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,40000,total,163392,62.09,1215,0.46
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,45000,school_age,102147,66.2,6338,4.11
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,45000,total,174200,66.2,10808,4.11
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,50000,school_age,113075,73.28,10928,7.08
Gondola,,85939544B20117006553770,MOZ,ADM2,education,DISTANCE,50000,total,192836,73.28,18636,7.08
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,5000,school_age,289,0.24,289,0.24
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,5000,total,477,0.24,477,0.24
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,10000,school_age,665,0.55,376,0.31
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,10000,total,1098,0.55,621,0.31
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,15000,school_age,1451,1.19,786,0.64
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,15000,total,2396,1.19,1298,0.64
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,20000,school_age,2981,2.44,1530,1.25
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,20000,total,4922,2.45,2526,1.25
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,25000,school_age,6574,5.39,3593,2.95
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,25000,total,10853,5.39,5931,2.95
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,30000,school_age,19198,15.75,12624,10.35
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,30000,total,31692,15.75,20839,10.35
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,35000,school_age,25589,20.99,6391,5.24
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,35000,total,42242,20.99,10550,5.24
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,40000,school_age,28089,23.04,2500,2.05
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,40000,total,46369,23.04,4127,2.05
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,45000,school_age,32636,26.77,4547,3.73
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,45000,total,53875,26.77,7506,3.73
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,50000,school_age,39783,32.63,7147,5.86
Gorongosa,,85939544B94652077383293,MOZ,ADM2,education,DISTANCE,50000,total,65673,32.63,11798,5.86
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,25000,school_age,0,0.0,0,0.0
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,25000,total,0,0.0,0,0.0
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,30000,school_age,100,0.41,100,0.41
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,30000,total,183,0.41,183,0.41
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,35000,school_age,212,0.88,112,0.46
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,35000,total,387,0.88,204,0.46
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,40000,school_age,248,1.03,36,0.15
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,40000,total,453,1.03,66,0.15
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,45000,school_age,493,2.04,245,1.01
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,45000,total,900,2.04,447,1.01
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,50000,school_age,804,3.33,311,1.29
Govuro,,85939544B19130781251351,MOZ,ADM2,education,DISTANCE,50000,total,1466,3.32,566,1.28
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,5000,school_age,2552,4.28,2552,4.28
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,5000,total,4693,4.29,4693,4.29
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,10000,school_age,5798,9.73,3246,5.45
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,10000,total,10660,9.73,5967,5.45
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,15000,school_age,9826,16.5,4028,6.76
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,15000,total,18065,16.5,7405,6.76
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,20000,school_age,13197,22.15,3371,5.66
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,20000,total,24263,22.15,6198,5.66
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,25000,school_age,19701,33.07,6504,10.92
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,25000,total,36219,33.07,11956,10.92
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,30000,school_age,22872,38.4,3171,5.32
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,30000,total,42049,38.4,5830,5.32
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,35000,school_age,23490,39.43,618,1.04
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,35000,total,43186,39.43,1137,1.04
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,40000,school_age,24211,40.64,721,1.21
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,40000,total,44511,40.64,1325,1.21
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,45000,school_age,29669,49.81,5458,9.16
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,45000,total,54546,49.81,10035,9.16
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,50000,school_age,30328,50.91,659,1.11
Guija,,85939544B1211152631593,MOZ,ADM2,education,DISTANCE,50000,total,55757,50.91,1211,1.11
Guro,,85939544B86319968156717,MOZ,ADM2,education,DISTANCE,45000,school_age,828,1.14,828,1.14
Guro,,85939544B86319968156717,MOZ,ADM2,education,DISTANCE,45000,total,1344,1.14,1344,1.14
Guro,,85939544B86319968156717,MOZ,ADM2,education,DISTANCE,50000,school_age,18253,25.14,17425,24.0
Guro,,85939544B86319968156717,MOZ,ADM2,education,DISTANCE,50000,total,29571,25.14,28227,24.0
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,25000,school_age,7,0.0,7,0.0
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,25000,total,12,0.0,12,0.0
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,30000,school_age,106,0.04,99,0.03
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,30000,total,185,0.04,173,0.03
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,35000,school_age,262,0.09,156,0.05
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,35000,total,458,0.09,273,0.05
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,40000,school_age,439,0.15,177,0.06
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,40000,total,770,0.15,312,0.06
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,45000,school_age,627,0.21,188,0.06
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,45000,total,1098,0.21,328,0.06
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,50000,school_age,1565,0.53,938,0.32
Gurue,,85939544B52550879093260,MOZ,ADM2,education,DISTANCE,50000,total,2741,0.53,1643,0.32
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,10000,school_age,110,0.15,110,0.15
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,10000,total,202,0.15,202,0.15
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,15000,school_age,424,0.59,314,0.44
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,15000,total,778,0.59,576,0.44
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,20000,school_age,3444,4.78,3020,4.19
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,20000,total,6326,4.78,5548,4.2
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,25000,school_age,15939,22.14,12495,17.36
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,25000,total,29274,22.14,22948,17.36
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,30000,school_age,17867,24.82,1928,2.68
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,30000,total,32815,24.82,3541,2.68
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,35000,school_age,19781,27.48,1914,2.66
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,35000,total,36331,27.48,3516,2.66
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,40000,school_age,20771,28.85,990,1.38
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,40000,total,38150,28.85,1819,1.38
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,45000,school_age,21690,30.13,919,1.28
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,45000,total,39837,30.13,1687,1.28
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,50000,school_age,22426,31.15,736,1.02
Homoine,,85939544B9969435799517,MOZ,ADM2,education,DISTANCE,50000,total,41190,31.15,1353,1.02
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,5000,school_age,4577,62.94,4577,62.94
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,5000,total,8685,62.93,8685,62.93
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,10000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,10000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,15000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,15000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,20000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,20000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,25000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,25000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,30000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,30000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,35000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,35000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,40000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,40000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,45000,school_age,4577,62.94,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,45000,total,8685,62.93,0,0.0
Ibo,,85939544B72266919853878,MOZ,ADM2,education,DISTANCE,50000,school_age,4577,62.94,0,0.0
