date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2025-06-11,1,900954,MZ07,2633.0,0.6842795,0.6413699,106.20647
2025-06-21,1,900954,MZ07,2633.0,0.66208965,0.61744535,106.688835
2025-07-01,1,900954,MZ07,2633.0,0.63877034,0.5943899,106.8872
2025-07-11,1,900954,MZ07,2633.0,0.6136938,0.5687269,107.267654
2025-07-21,1,900954,MZ07,2633.0,0.5851209,0.54165304,107.346855
2025-08-01,1,900954,MZ07,2633.0,0.55424726,0.5138499,107.16455
2025-08-11,1,900954,MZ07,2633.0,0.52263594,0.48716342,106.60367
2025-08-21,1,900954,MZ07,2633.0,0.4893683,0.45973364,105.81375
2025-09-01,1,900954,MZ07,2633.0,0.45847446,0.43416172,105.02162
2025-09-11,1,900954,MZ07,2633.0,0.43424535,0.4131001,104.566025
2025-09-21,1,900954,MZ07,2633.0,0.41770512,0.3969323,104.647865
2025-10-01,1,900954,MZ07,2633.0,0.41070795,0.38716316,105.3858
2025-10-11,1,900954,MZ07,2633.0,0.41550007,0.38502967,107.00421
2025-10-21,1,900954,MZ07,2633.0,0.4349666,0.3920078,109.71902
2025-11-01,1,900954,MZ07,2633.0,0.46933186,0.40880457,113.19239
2025-11-11,1,900954,MZ07,2633.0,0.5144611,0.43452352,116.498184
2025-11-21,1,900954,MZ07,2633.0,0.5666808,0.4694429,118.71965
2025-12-01,1,900954,MZ07,2633.0,0.62004465,0.512199,119.18282
2025-12-11,1,900954,MZ07,2633.0,0.6682917,0.5597917,117.79296
2025-12-21,1,900954,MZ07,2633.0,0.7076331,0.6097399,114.83815
2026-01-01,1,900954,MZ07,2633.0,0.7355339,0.661041,110.47659
2026-01-11,1,900954,MZ07,2633.0,0.75015324,0.7006971,106.58803
2026-01-21,1,900954,MZ07,2633.0,0.75676334,0.7263421,103.91854
2026-02-01,1,900954,MZ07,2633.0,0.7616891,0.74490994,102.110825
2026-02-11,1,900954,MZ07,2633.0,0.7662233,0.7570541,101.13614
2026-02-21,1,900954,MZ07,2633.0,0.77055115,0.76468086,100.72056
2026-03-01,1,900954,MZ07,2633.0,0.77495676,0.7695859,100.65532
2026-03-11,1,900954,MZ07,2633.0,0.7791527,0.77227986,100.83582
2026-03-21,1,900954,MZ07,2633.0,0.78094786,0.77191556,101.09892
2026-04-01,1,900954,MZ07,2633.0,0.7783333,0.767828,101.28454
2026-04-11,1,900954,MZ07,2633.0,0.77077675,0.75975245,101.36144
2026-04-21,1,900954,MZ07,2633.0,0.7583716,0.74739504,101.37655
2026-05-01,1,900954,MZ07,2633.0,0.7420946,0.7310574,101.41311
2026-05-11,1,900954,MZ07,2633.0,0.7233736,0.71159244,101.546906
2026-05-21,1,900954,MZ07,2633.0,0.7024849,0.68891007,101.83714
2026-06-01,1,900954,MZ07,2633.0,0.68132246,0.66491187,102.29547
2022-01-01,1,900955,MZ08,4080.0,0.6383682,0.7278172,88.5
2022-01-11,1,900955,MZ08,4080.0,0.6962805,0.7551848,92.68437
2022-01-21,1,900955,MZ08,4080.0,0.73558897,0.76999336,95.80431
2022-02-01,1,900955,MZ08,4080.0,0.7643444,0.7788443,98.25059
2022-02-11,1,900955,MZ08,4080.0,0.7824642,0.78321975,99.90933
2022-02-21,1,900955,MZ08,4080.0,0.7924686,0.78505707,100.88755
2022-03-01,1,900955,MZ08,4080.0,0.797541,0.78537333,101.45656
2022-03-11,1,900955,MZ08,4080.0,0.79952276,0.7842056,101.836136
2022-03-21,1,900955,MZ08,4080.0,0.7985178,0.78100395,102.10756
2022-04-01,1,900955,MZ08,4080.0,0.7947499,0.77514935,102.3754
2022-04-11,1,900955,MZ08,4080.0,0.7883529,0.76631343,102.69989
2022-04-21,1,900955,MZ08,4080.0,0.77873385,0.7539774,103.07925
2022-05-01,1,900955,MZ08,4080.0,0.76557666,0.738085,103.48842
2022-05-11,1,900955,MZ08,4080.0,0.7489308,0.71915716,103.87095
2022-05-21,1,900955,MZ08,4080.0,0.72802645,0.69678205,104.18387
2022-06-01,1,900955,MZ08,4080.0,0.70427585,0.6725571,104.389786
2022-06-11,1,900955,MZ08,4080.0,0.6802301,0.6483267,104.56854
2022-06-21,1,900955,MZ08,4080.0,0.6554639,0.6232884,104.77886
2022-07-01,1,900955,MZ08,4080.0,0.629991,0.5989044,104.79063
2022-07-11,1,900955,MZ08,4080.0,0.60364693,0.5716721,105.14337
2022-07-21,1,900955,MZ08,4080.0,0.57494104,0.5428367,105.41537
2022-08-01,1,900955,MZ08,4080.0,0.54542345,0.5135255,105.66044
2022-08-11,1,900955,MZ08,4080.0,0.5166584,0.48559135,105.80052
2022-08-21,1,900955,MZ08,4080.0,0.48625815,0.45730317,105.707634
2022-09-01,1,900955,MZ08,4080.0,0.45661107,0.43181542,105.1463
2022-09-11,1,900955,MZ08,4080.0,0.43042,0.41243315,103.88961
2022-09-21,1,900955,MZ08,4080.0,0.407666,0.4002094,101.65626
2022-10-01,1,900955,MZ08,4080.0,0.39055008,0.39725757,98.50031
2022-10-11,1,900955,MZ08,4080.0,0.38212258,0.4049654,94.97921
2022-10-21,1,900955,MZ08,4080.0,0.38599044,0.42493838,91.79937
2022-11-01,1,900955,MZ08,4080.0,0.4049529,0.4562311,89.870605
2022-11-11,1,900955,MZ08,4080.0,0.4381737,0.49539712,89.50794
2022-11-21,1,900955,MZ08,4080.0,0.484646,0.54140705,90.40237
2022-12-01,1,900955,MZ08,4080.0,0.54118687,0.59128135,92.18838
2022-12-11,1,900955,MZ08,4080.0,0.6028484,0.64080435,94.50555
2022-12-21,1,900955,MZ08,4080.0,0.6638996,0.68691033,96.8774
2023-01-01,1,900955,MZ08,4080.0,0.7180722,0.7278172,98.74713
2023-01-11,1,900955,MZ08,4080.0,0.75343674,0.7551848,99.7829
2023-01-21,1,900955,MZ08,4080.0,0.7715585,0.76999336,100.19088
2023-02-01,1,900955,MZ08,4080.0,0.78194463,0.7788443,100.374054
2023-02-11,1,900955,MZ08,4080.0,0.7866781,0.78321975,100.41506
2023-02-21,1,900955,MZ08,4080.0,0.78881836,0.78505707,100.45043
2023-03-01,1,900955,MZ08,4080.0,0.7899878,0.78537333,100.55239
2023-03-11,1,900955,MZ08,4080.0,0.79035103,0.7842056,100.73668
2023-03-21,1,900955,MZ08,4080.0,0.788815,0.78100395,100.939964
2023-04-01,1,900955,MZ08,4080.0,0.7844477,0.77514935,101.12686
2023-04-11,1,900955,MZ08,4080.0,0.777289,0.76631343,101.344536
2023-04-21,1,900955,MZ08,4080.0,0.7670326,0.7539774,101.62383
2023-05-01,1,900955,MZ08,4080.0,0.75298756,0.738085,101.89099
2023-05-11,1,900955,MZ08,4080.0,0.7351801,0.71915716,102.08317
2023-05-21,1,900955,MZ08,4080.0,0.71354085,0.69678205,102.24414
2023-06-01,1,900955,MZ08,4080.0,0.6901457,0.6725571,102.43422
2023-06-11,1,900955,MZ08,4080.0,0.66722256,0.6483267,102.70587
2023-06-21,1,900955,MZ08,4080.0,0.6441018,0.6232884,103.0913
2023-07-01,1,900955,MZ08,4080.0,0.6207808,0.5989044,103.3713
2023-07-11,1,900955,MZ08,4080.0,0.5964703,0.5716721,103.98896
2023-07-21,1,900955,MZ08,4080.0,0.5698333,0.5428367,104.55378
2023-08-01,1,900955,MZ08,4080.0,0.542073,0.5135255,105.06588
2023-08-11,1,900955,MZ08,4080.0,0.51515555,0.48559135,105.51991
2023-08-21,1,900955,MZ08,4080.0,0.48674107,0.45730317,105.802826
2023-09-01,1,900955,MZ08,4080.0,0.45949882,0.43181542,105.74565
2023-09-11,1,900955,MZ08,4080.0,0.43717295,0.41243315,105.34992
2023-09-21,1,900955,MZ08,4080.0,0.421095,0.4002094,104.6391
2023-10-01,1,900955,MZ08,4080.0,0.4144949,0.39725757,103.85401
2023-10-11,1,900955,MZ08,4080.0,0.4200992,0.4049654,103.326355
2023-10-21,1,900955,MZ08,4080.0,0.4408422,0.42493838,103.34861
2023-11-01,1,900955,MZ08,4080.0,0.47602156,0.4562311,103.90937
2023-11-11,1,900955,MZ08,4080.0,0.5197108,0.49539712,104.45798
2023-11-21,1,900955,MZ08,4080.0,0.5675179,0.54140705,104.41504
2023-12-01,1,900955,MZ08,4080.0,0.61571735,0.59128135,103.8105
2023-12-11,1,900955,MZ08,4080.0,0.6607668,0.64080435,102.88974
2023-12-21,1,900955,MZ08,4080.0,0.7017649,0.68691033,102.01578
2024-01-01,1,900955,MZ08,4080.0,0.73807645,0.7278172,101.31898
2024-01-11,1,900955,MZ08,4080.0,0.76214695,0.7551848,100.86466
2024-01-21,1,900955,MZ08,4080.0,0.7748505,0.76999336,100.59234
2024-02-01,1,900955,MZ08,4080.0,0.7823666,0.7788443,100.42496
2024-02-11,1,900955,MZ08,4080.0,0.785599,0.78321975,100.28555
2024-02-21,1,900955,MZ08,4080.0,0.78632265,0.78505707,100.151566
2024-03-01,1,900955,MZ08,4080.0,0.78552216,0.78537333,100.01781
2024-03-11,1,900955,MZ08,4080.0,0.78335667,0.7842056,99.898224
2024-03-21,1,900955,MZ08,4080.0,0.7792847,0.78100395,99.79312
2024-04-01,1,900955,MZ08,4080.0,0.7728594,0.77514935,99.722466
2024-04-11,1,900955,MZ08,4080.0,0.7637653,0.76631343,99.68784
2024-04-21,1,900955,MZ08,4080.0,0.7509582,0.7539774,99.624466
2024-05-01,1,900955,MZ08,4080.0,0.7338283,0.738085,99.45988
2024-05-11,1,900955,MZ08,4080.0,0.7131465,0.71915716,99.218544
2024-05-21,1,900955,MZ08,4080.0,0.6890498,0.69678205,98.96459
2024-06-01,1,900955,MZ08,4080.0,0.663598,0.6725571,98.760086
2024-06-11,1,900955,MZ08,4080.0,0.638306,0.6483267,98.56505
2024-06-21,1,900955,MZ08,4080.0,0.6123242,0.6232884,98.37154
2024-07-01,1,900955,MZ08,4080.0,0.5856105,0.5989044,97.95133
2024-07-11,1,900955,MZ08,4080.0,0.557906,0.5716721,97.78564
2024-07-21,1,900955,MZ08,4080.0,0.52761686,0.5428367,97.4327
2024-08-01,1,900955,MZ08,4080.0,0.4974058,0.5135255,97.139496
2024-08-11,1,900955,MZ08,4080.0,0.4703289,0.48559135,97.15035
2024-08-21,1,900955,MZ08,4080.0,0.44547606,0.45730317,97.66863
2024-09-01,1,900955,MZ08,4080.0,0.42603558,0.43181542,98.8004
2024-09-11,1,900955,MZ08,4080.0,0.41481254,0.41243315,100.51454
2024-09-21,1,900955,MZ08,4080.0,0.41270772,0.4002094,102.77612
2024-10-01,1,900955,MZ08,4080.0,0.42052773,0.39725757,105.20285
2024-10-11,1,900955,MZ08,4080.0,0.43762705,0.4049654,107.178925
2024-10-21,1,900955,MZ08,4080.0,0.46316653,0.42493838,108.04908
2024-11-01,1,900955,MZ08,4080.0,0.49391794,0.4562311,107.444595
2024-11-11,1,900955,MZ08,4080.0,0.52676076,0.49539712,105.75061
2024-11-21,1,900955,MZ08,4080.0,0.5616622,0.54140705,103.424904
2024-12-01,1,900955,MZ08,4080.0,0.597497,0.59128135,100.96925
2024-12-11,1,900955,MZ08,4080.0,0.63296694,0.64080435,98.86547
2024-12-21,1,900955,MZ08,4080.0,0.6681239,0.68691033,97.45065
2025-01-01,1,900955,MZ08,4080.0,0.7036922,0.7278172,96.89838
2025-01-11,1,900955,MZ08,4080.0,0.7310431,0.7551848,97.00172
2025-01-21,1,900955,MZ08,4080.0,0.7508893,0.76999336,97.67022
2025-02-01,1,900955,MZ08,4080.0,0.76604867,0.7788443,98.45621
2025-02-11,1,900955,MZ08,4080.0,0.77609557,0.78321975,99.14499
2025-02-21,1,900955,MZ08,4080.0,0.78222185,0.78505707,99.660484
2025-03-01,1,900955,MZ08,4080.0,0.78625906,0.78537333,100.106026
2025-03-11,1,900955,MZ08,4080.0,0.7888867,0.7842056,100.56114
2025-03-21,1,900955,MZ08,4080.0,0.7895925,0.78100395,101.03353
2025-04-01,1,900955,MZ08,4080.0,0.7874126,0.77514935,101.48618
2025-04-11,1,900955,MZ08,4080.0,0.7821299,0.76631343,101.937546
2025-04-21,1,900955,MZ08,4080.0,0.7734991,0.7539774,102.42812
2025-05-01,1,900955,MZ08,4080.0,0.76125133,0.738085,102.93958
2025-05-11,1,900955,MZ08,4080.0,0.74572086,0.71915716,103.45361
2025-05-21,1,900955,MZ08,4080.0,0.72635984,0.69678205,103.96069
2025-06-01,1,900955,MZ08,4080.0,0.7042255,0.6725571,104.38281
2025-06-11,1,900955,MZ08,4080.0,0.6810377,0.6483267,104.6842
2025-06-21,1,900955,MZ08,4080.0,0.6562006,0.6232884,104.888275
2025-07-01,1,900955,MZ08,4080.0,0.6299741,0.5989044,104.78803
2025-07-11,1,900955,MZ08,4080.0,0.6014696,0.5716721,104.79312
2025-07-21,1,900955,MZ08,4080.0,0.5688599,0.5428367,104.389595
2025-08-01,1,900955,MZ08,4080.0,0.53405684,0.5135255,103.64337
2025-08-11,1,900955,MZ08,4080.0,0.4991883,0.48559135,102.53868
2025-08-21,1,900955,MZ08,4080.0,0.46342564,0.45730317,101.20686
2025-09-01,1,900955,MZ08,4080.0,0.43160155,0.43181542,99.95561
2025-09-11,1,900955,MZ08,4080.0,0.4089862,0.41243315,99.254616
2025-09-21,1,900955,MZ08,4080.0,0.39734778,0.4002094,99.36439
2025-10-01,1,900955,MZ08,4080.0,0.39876267,0.39725757,100.336525
2025-10-11,1,900955,MZ08,4080.0,0.41400078,0.4049654,101.98595
2025-10-21,1,900955,MZ08,4080.0,0.4450355,0.42493838,104.23152
2025-11-01,1,900955,MZ08,4080.0,0.4905324,0.4562311,106.77582
2025-11-11,1,900955,MZ08,4080.0,0.54437715,0.49539712,108.98062
2025-11-21,1,900955,MZ08,4080.0,0.6012605,0.54140705,110.120514
2025-12-01,1,900955,MZ08,4080.0,0.65512586,0.59128135,109.95577
2025-12-11,1,900955,MZ08,4080.0,0.7008325,0.64080435,108.689606
2025-12-21,1,900955,MZ08,4080.0,0.7367797,0.68691033,106.76736
2026-01-01,1,900955,MZ08,4080.0,0.763009,0.7278172,104.52444
2026-01-11,1,900955,MZ08,4080.0,0.7777743,0.7551848,102.8055
2026-01-21,1,900955,MZ08,4080.0,0.78475845,0.76999336,101.80063
2026-02-01,1,900955,MZ08,4080.0,0.7896311,0.7788443,101.30143
2026-02-11,1,900955,MZ08,4080.0,0.7931535,0.78321975,101.192215
2026-02-21,1,900955,MZ08,4080.0,0.79523027,0.78505707,101.21827
2026-03-01,1,900955,MZ08,4080.0,0.7958803,0.78537333,101.25775
2026-03-11,1,900955,MZ08,4080.0,0.79594004,0.7842056,101.406654
2026-03-21,1,900955,MZ08,4080.0,0.79482305,0.78100395,101.66295
2026-04-01,1,900955,MZ08,4080.0,0.7910208,0.77514935,101.92346
2026-04-11,1,900955,MZ08,4080.0,0.7839233,0.76631343,102.15725
2026-04-21,1,900955,MZ08,4080.0,0.77319205,0.7539774,102.389946
2026-05-01,1,900955,MZ08,4080.0,0.7594633,0.738085,102.7127
2026-05-11,1,900955,MZ08,4080.0,0.7439103,0.71915716,103.21821
2026-05-21,1,900955,MZ08,4080.0,0.7265347,0.69678205,103.984116
2026-06-01,1,900955,MZ08,4080.0,0.7087995,0.6725571,105.015854
2022-01-01,1,900956,MZ09,2320.0,0.6499802,0.7080861,92.33519
2022-01-11,1,900956,MZ09,2320.0,0.69153607,0.73254013,94.76013
2022-01-21,1,900956,MZ09,2320.0,0.7200758,0.74746543,96.565414
2022-02-01,1,900956,MZ09,2320.0,0.7394596,0.75780964,97.72842
2022-02-11,1,900956,MZ09,2320.0,0.75074816,0.76439553,98.324234
2022-02-21,1,900956,MZ09,2320.0,0.7569529,0.76849586,98.589745
2022-03-01,1,900956,MZ09,2320.0,0.7605754,0.77097994,98.732666
2022-03-11,1,900956,MZ09,2320.0,0.76304424,0.77177113,98.93804
2022-03-21,1,900956,MZ09,2320.0,0.76476705,0.77004117,99.35685
2022-04-01,1,900956,MZ09,2320.0,0.76585144,0.7653822,100.057556
2022-04-11,1,900956,MZ09,2320.0,0.7657641,0.7577045,100.997856
2022-04-21,1,900956,MZ09,2320.0,0.7633689,0.7466931,102.093124
2022-05-01,1,900956,MZ09,2320.0,0.75733757,0.7326756,103.15098
2022-05-11,1,900956,MZ09,2320.0,0.7479779,0.7162025,104.14713
2022-05-21,1,900956,MZ09,2320.0,0.7358575,0.69705,105.19477
2022-06-01,1,900956,MZ09,2320.0,0.722273,0.6766485,106.278755
2022-06-11,1,900956,MZ09,2320.0,0.7082408,0.6564735,107.32756
2022-06-21,1,900956,MZ09,2320.0,0.6930013,0.6356845,108.359055
2022-07-01,1,900956,MZ09,2320.0,0.6760975,0.612539,109.59318
2022-07-11,1,900956,MZ09,2320.0,0.65696895,0.58770233,110.8619
2022-07-21,1,900956,MZ09,2320.0,0.6340363,0.5631282,111.56498
2022-08-01,1,900956,MZ09,2320.0,0.6080563,0.53748196,112.01303
2022-08-11,1,900956,MZ09,2320.0,0.5805933,0.5126667,112.072266
2022-08-21,1,900956,MZ09,2320.0,0.5510142,0.48752108,111.81221
2022-09-01,1,900956,MZ09,2320.0,0.523098,0.46519086,111.23994
2022-09-11,1,900956,MZ09,2320.0,0.5000823,0.44870278,110.30264
2022-09-21,1,900956,MZ09,2320.0,0.4831631,0.4387226,109.093185
2022-10-01,1,900956,MZ09,2320.0,0.47626245,0.43661883,108.14675
2022-10-11,1,900956,MZ09,2320.0,0.48193324,0.4431765,107.8586
2022-10-21,1,900956,MZ09,2320.0,0.50174445,0.4596047,108.269104
2022-11-01,1,900956,MZ09,2320.0,0.53268987,0.48513153,108.88723
2022-11-11,1,900956,MZ09,2320.0,0.5667336,0.517078,108.75641
2022-11-21,1,900956,MZ09,2320.0,0.6013113,0.5546881,107.710304
2022-12-01,1,900956,MZ09,2320.0,0.63515186,0.59550875,106.14139
2022-12-11,1,900956,MZ09,2320.0,0.66619897,0.63591915,104.41449
2022-12-21,1,900956,MZ09,2320.0,0.694457,0.6735943,102.88321
2023-01-01,1,900956,MZ09,2320.0,0.72095406,0.7080861,101.69743
2023-01-11,1,900956,MZ09,2320.0,0.7399761,0.73254013,100.95024
2023-01-21,1,900956,MZ09,2320.0,0.75119156,0.74746543,100.46724
2023-02-01,1,900956,MZ09,2320.0,0.7590236,0.75780964,100.150276
2023-02-11,1,900956,MZ09,2320.0,0.76428795,0.76439553,99.986786
2023-02-21,1,900956,MZ09,2320.0,0.7678815,0.76849586,99.92494
2023-03-01,1,900956,MZ09,2320.0,0.770325,0.77097994,99.92022
2023-03-11,1,900956,MZ09,2320.0,0.7716412,0.77177113,99.98419
2023-03-21,1,900956,MZ09,2320.0,0.77119535,0.77004117,100.14074
2023-04-01,1,900956,MZ09,2320.0,0.7682529,0.7653822,100.35207
2023-04-11,1,900956,MZ09,2320.0,0.762238,0.7577045,100.56129
2023-04-21,1,900956,MZ09,2320.0,0.7526588,0.7466931,100.7488
2023-05-01,1,900956,MZ09,2320.0,0.7392574,0.7326756,100.840935
2023-05-11,1,900956,MZ09,2320.0,0.72251236,0.7162025,100.823524
2023-05-21,1,900956,MZ09,2320.0,0.7024395,0.69705,100.72144
2023-06-01,1,900956,MZ09,2320.0,0.68102336,0.6766485,100.60205
2023-06-11,1,900956,MZ09,2320.0,0.66021633,0.6564735,100.52979
2023-06-21,1,900956,MZ09,2320.0,0.64030826,0.6356845,100.67432
2023-07-01,1,900956,MZ09,2320.0,0.6220744,0.612539,101.439224
2023-07-11,1,900956,MZ09,2320.0,0.6052821,0.58770233,102.75674
2023-07-21,1,900956,MZ09,2320.0,0.5884338,0.5631282,104.1273
2023-08-01,1,900956,MZ09,2320.0,0.57156736,0.53748196,105.80195
2023-08-11,1,900956,MZ09,2320.0,0.55462277,0.5126667,107.45665
2023-08-21,1,900956,MZ09,2320.0,0.5350637,0.48752108,108.844795
2023-09-01,1,900956,MZ09,2320.0,0.51601964,0.46519086,109.86601
2023-09-11,1,900956,MZ09,2320.0,0.5027689,0.44870278,110.84135
2023-09-21,1,900956,MZ09,2320.0,0.49772158,0.4387226,112.072075
2023-10-01,1,900956,MZ09,2320.0,0.5030858,0.43661883,113.65893
2023-10-11,1,900956,MZ09,2320.0,0.5191263,0.4431765,115.40012
2023-10-21,1,900956,MZ09,2320.0,0.5453134,0.4596047,116.818665
2023-11-01,1,900956,MZ09,2320.0,0.57567275,0.48513153,116.91943
2023-11-11,1,900956,MZ09,2320.0,0.6017165,0.517078,114.92537
2023-11-21,1,900956,MZ09,2320.0,0.62322,0.5546881,111.33343
2023-12-01,1,900956,MZ09,2320.0,0.6430121,0.59550875,107.35906
2023-12-11,1,900956,MZ09,2320.0,0.6636265,0.63591915,104.03945
2023-12-21,1,900956,MZ09,2320.0,0.68618524,0.6735943,101.74006
2024-01-01,1,900956,MZ09,2320.0,0.71116436,0.7080861,100.40606
2024-01-11,1,900956,MZ09,2320.0,0.73137885,0.73254013,99.8516
2024-01-21,1,900956,MZ09,2320.0,0.7443527,0.74746543,99.60968
2024-02-01,1,900956,MZ09,2320.0,0.75254893,0.75780964,99.34877
2024-02-11,1,900956,MZ09,2320.0,0.75529,0.76439553,98.88193
2024-02-21,1,900956,MZ09,2320.0,0.75518656,0.76849586,98.37394
2024-03-01,1,900956,MZ09,2320.0,0.7545428,0.77097994,97.99786
2024-03-11,1,900956,MZ09,2320.0,0.7540484,0.77177113,97.84336
2024-03-21,1,900956,MZ09,2320.0,0.75388306,0.77004117,98.029594
2024-04-01,1,900956,MZ09,2320.0,0.7530379,0.7653822,98.48608
2024-04-11,1,900956,MZ09,2320.0,0.7491776,0.7577045,98.944305
2024-04-21,1,900956,MZ09,2320.0,0.7404788,0.7466931,99.219986
2024-05-01,1,900956,MZ09,2320.0,0.7271393,0.7326756,99.29264
2024-05-11,1,900956,MZ09,2320.0,0.7097615,0.7162025,99.15936
2024-05-21,1,900956,MZ09,2320.0,0.6888247,0.69705,98.898964
2024-06-01,1,900956,MZ09,2320.0,0.66611475,0.6766485,98.55036
2024-06-11,1,900956,MZ09,2320.0,0.6435504,0.6564735,98.17076
2024-06-21,1,900956,MZ09,2320.0,0.6201693,0.6356845,97.73727
2024-07-01,1,900956,MZ09,2320.0,0.5951568,0.612539,97.37643
2024-07-11,1,900956,MZ09,2320.0,0.568427,0.58770233,96.97739
2024-07-21,1,900956,MZ09,2320.0,0.54018915,0.5631282,96.2587
2024-08-01,1,900956,MZ09,2320.0,0.5144143,0.53748196,96.07346
2024-08-11,1,900956,MZ09,2320.0,0.49480414,0.5126667,96.82538
2024-08-21,1,900956,MZ09,2320.0,0.48109233,0.48752108,98.804
2024-09-01,1,900956,MZ09,2320.0,0.47440442,0.46519086,101.788376
2024-09-11,1,900956,MZ09,2320.0,0.47394106,0.44870278,105.06079
2024-09-21,1,900956,MZ09,2320.0,0.47741458,0.4387226,107.91696
2024-10-01,1,900956,MZ09,2320.0,0.48345423,0.43661883,109.62466
2024-10-11,1,900956,MZ09,2320.0,0.49151045,0.4431765,109.80053
2024-10-21,1,900956,MZ09,2320.0,0.50198126,0.4596047,108.31557
2024-11-01,1,900956,MZ09,2320.0,0.5147454,0.48513153,105.53394
2024-11-11,1,900956,MZ09,2320.0,0.5286562,0.517078,102.04173
2024-11-21,1,900956,MZ09,2320.0,0.54337835,0.5546881,98.12966
2024-12-01,1,900956,MZ09,2320.0,0.55920774,0.59550875,94.37638
2024-12-11,1,900956,MZ09,2320.0,0.57687235,0.63591915,91.39158
2024-12-21,1,900956,MZ09,2320.0,0.599109,0.6735943,89.70621
2025-01-01,1,900956,MZ09,2320.0,0.6303343,0.7080861,89.74368
2025-01-11,1,900956,MZ09,2320.0,0.66332364,0.73254013,91.15489
2025-01-21,1,900956,MZ09,2320.0,0.69539726,0.74746543,93.470795
2025-02-01,1,900956,MZ09,2320.0,0.724418,0.75780964,95.866394
2025-02-11,1,900956,MZ09,2320.0,0.74715894,0.76439553,97.883514
2025-02-21,1,900956,MZ09,2320.0,0.762637,0.76849586,99.2842
2025-03-01,1,900956,MZ09,2320.0,0.7734408,0.77097994,100.29974
2025-03-11,1,900956,MZ09,2320.0,0.7809593,0.77177113,101.11811
2025-03-21,1,900956,MZ09,2320.0,0.7842536,0.77004117,101.73314
2025-04-01,1,900956,MZ09,2320.0,0.78397024,0.7653822,102.279686
2025-04-11,1,900956,MZ09,2320.0,0.7808867,0.7577045,102.87014
2025-04-21,1,900956,MZ09,2320.0,0.7752526,0.7466931,103.58474
2025-05-01,1,900956,MZ09,2320.0,0.7669207,0.7326756,104.37539
2025-05-11,1,900956,MZ09,2320.0,0.755935,0.7162025,105.18564
2025-05-21,1,900956,MZ09,2320.0,0.74187326,0.69705,106.000046
2025-06-01,1,900956,MZ09,2320.0,0.7256448,0.6766485,106.742775
2025-06-11,1,900956,MZ09,2320.0,0.70861816,0.6564735,107.380974
2025-06-21,1,900956,MZ09,2320.0,0.6905648,0.6356845,108.00372
2025-07-01,1,900956,MZ09,2320.0,0.6711602,0.612539,108.84796
2025-07-11,1,900956,MZ09,2320.0,0.6495849,0.58770233,109.703995
2025-07-21,1,900956,MZ09,2320.0,0.62433225,0.5631282,109.98226
2025-08-01,1,900956,MZ09,2320.0,0.59615993,0.53748196,109.988045
2025-08-11,1,900956,MZ09,2320.0,0.5667989,0.5126667,109.62065
2025-08-21,1,900956,MZ09,2320.0,0.53519034,0.48752108,108.86836
2025-09-01,1,900956,MZ09,2320.0,0.5061809,0.46519086,107.956276
2025-09-11,1,900956,MZ09,2320.0,0.48441672,0.44870278,107.16137
2025-09-21,1,900956,MZ09,2320.0,0.4710395,0.4387226,106.612526
2025-10-01,1,900956,MZ09,2320.0,0.46778768,0.43661883,106.40519
2025-10-11,1,900956,MZ09,2320.0,0.4755091,0.4431765,106.556
2025-10-21,1,900956,MZ09,2320.0,0.49772015,0.4596047,107.47941
2025-11-01,1,900956,MZ09,2320.0,0.5353383,0.48513153,109.382126
2025-11-11,1,900956,MZ09,2320.0,0.58376014,0.517078,111.75891
2025-11-21,1,900956,MZ09,2320.0,0.6385322,0.5546881,113.865685
2025-12-01,1,900956,MZ09,2320.0,0.69171774,0.59550875,114.904366
2025-12-11,1,900956,MZ09,2320.0,0.7333367,0.63591915,114.202484
2025-12-21,1,900956,MZ09,2320.0,0.76089096,0.6735943,112.064316
2026-01-01,1,900956,MZ09,2320.0,0.77642286,0.7080861,109.01438
2026-01-11,1,900956,MZ09,2320.0,0.78176033,0.73254013,106.2898
2026-01-21,1,900956,MZ09,2320.0,0.7815557,0.74746543,104.27482
2026-02-01,1,900956,MZ09,2320.0,0.78042924,0.75780964,102.80012
2026-02-11,1,900956,MZ09,2320.0,0.7803146,0.76439553,101.95471
2026-02-21,1,900956,MZ09,2320.0,0.7818134,0.76849586,101.62709
2026-03-01,1,900956,MZ09,2320.0,0.78452295,0.77097994,101.649605
2026-03-11,1,900956,MZ09,2320.0,0.7885646,0.77177113,102.04358
2026-03-21,1,900956,MZ09,2320.0,0.79247373,0.77004117,102.73554
2026-04-01,1,900956,MZ09,2320.0,0.79435325,0.7653822,103.55308
2026-04-11,1,900956,MZ09,2320.0,0.7931279,0.7577045,104.3857
2026-04-21,1,900956,MZ09,2320.0,0.7885835,0.7466931,105.25805
2026-05-01,1,900956,MZ09,2320.0,0.78082734,0.7326756,106.15219
2026-05-11,1,900956,MZ09,2320.0,0.7706928,0.7162025,107.111725
2026-05-21,1,900956,MZ09,2320.0,0.75892466,0.69705,108.28253
2026-06-01,1,900956,MZ09,2320.0,0.74698603,0.6766485,109.67971
2022-01-01,1,900957,MZ10,3253.0,0.64079297,0.69839424,92.30335
2022-01-11,1,900957,MZ10,3253.0,0.68902594,0.7309978,94.62587
2022-01-21,1,900957,MZ10,3253.0,0.7208591,0.74939287,96.43057
